ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.31488075852394104,0.035106390714645386,0.02019311860203743,0.013295133598148823,0.4112130105495453,0.05068325996398926,0.029510432854294777,0.12511791288852692,img_00005.jpg
0.5125599503517151,0.055531397461891174,0.029765412211418152,0.01863073743879795,0.09105011075735092,0.07346656173467636,0.032799746841192245,0.18619604408740997,img_00007.jpg
0.45331254601478577,0.0679350271821022,0.0303532462567091,0.02938593178987503,0.10907313227653503,0.09660955518484116,0.04377739503979683,0.16955311596393585,img_00009.jpg
0.458510160446167,0.05579252913594246,0.029713237658143044,0.030247075483202934,0.09843163937330246,0.11872013658285141,0.04801725223660469,0.1605679988861084,img_00018.jpg
0.4243144989013672,0.04744832590222359,0.023739919066429138,0.01797286979854107,0.10084935277700424,0.07415876537561417,0.17143309116363525,0.1400831937789917,img_00027.jpg
0.5046425461769104,0.053537096828222275,0.027600033208727837,0.024785617366433144,0.09810519218444824,0.09548237174749374,0.03776293992996216,0.1580841839313507,img_00030.jpg
0.458510160446167,0.05579252913594246,0.029713237658143044,0.030247075483202934,0.09843163937330246,0.11872013658285141,0.04801725223660469,0.1605679988861084,img_00040.jpg
0.6429187059402466,0.03541098162531853,0.020219484344124794,0.013302513398230076,0.08208555728197098,0.05071741342544556,0.029511036351323128,0.12583428621292114,img_00046.jpg
0.6003827452659607,0.04082690551877022,0.021732425317168236,0.014018568210303783,0.08765854686498642,0.0571092814207077,0.02970745414495468,0.14856408536434174,img_00053.jpg
0.458510160446167,0.05579252913594246,0.029713237658143044,0.030247075483202934,0.09843163937330246,0.11872013658285141,0.04801725223660469,0.1605679988861084,img_00071.jpg
0.458510160446167,0.05579252913594246,0.029713237658143044,0.030247075483202934,0.09843163937330246,0.11872013658285141,0.04801725223660469,0.1605679988861084,img_00075.jpg
0.356097936630249,0.03650898113846779,0.038958657532930374,0.013490932993590832,0.08332040160894394,0.051690537482500076,0.029585957527160645,0.39034655690193176,img_00102.jpg
