ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.005820330232381821,0.0004578045627567917,0.00041500668157823384,2.189330007240642e-05,0.9828262329101562,2.479255090293009e-05,1.8147388800571207e-06,0.01043223962187767,img_00005.jpg
0.7810255885124207,0.04809318482875824,0.006307752337306738,0.011717471294105053,0.03562876954674721,0.03847132623195648,0.013532142154872417,0.06522383540868759,img_00007.jpg
0.7572588920593262,0.034352030605077744,0.00579089904204011,0.013640445657074451,0.04025372117757797,0.07594965398311615,0.007855862379074097,0.06489845365285873,img_00009.jpg
0.7152905464172363,0.033298153430223465,0.008851216174662113,0.012199248187243938,0.045041561126708984,0.0945778414607048,0.01969354785978794,0.0710478127002716,img_00018.jpg
0.33054959774017334,0.07849756628274918,0.03024011105298996,0.013951550237834454,0.06284527480602264,0.1681002378463745,0.0848715528845787,0.23094414174556732,img_00027.jpg
0.6460115313529968,0.05350898206233978,0.01922030560672283,0.011089230887591839,0.049547117203474045,0.07193554192781448,0.04253799095749855,0.10614931583404541,img_00030.jpg
0.5245914459228516,0.06854021549224854,0.02357172779738903,0.017815029248595238,0.06686165928840637,0.10464432090520859,0.05407007411122322,0.13990561664104462,img_00040.jpg
0.8797510266304016,0.017351236194372177,0.004193709697574377,0.005263713654130697,0.026285074651241302,0.024671660736203194,0.007436765357851982,0.03504687920212746,img_00046.jpg
0.7548222541809082,0.036539141088724136,0.008566674776375294,0.01155961025506258,0.04355718195438385,0.057593002915382385,0.016797415912151337,0.07056466490030289,img_00053.jpg
0.8853253722190857,0.023667747154831886,0.004285665228962898,0.018805988132953644,0.01792248897254467,0.02272149920463562,0.0023696792777627707,0.024901576340198517,img_00071.jpg
0.7745739817619324,0.029220188036561012,0.009593263268470764,0.009830962866544724,0.06161909177899361,0.04164046049118042,0.011801126413047314,0.06172087788581848,img_00075.jpg
0.7652063369750977,0.03433864936232567,0.008055335842072964,0.010329189710319042,0.04208434745669365,0.052294742316007614,0.01552297081798315,0.07216845452785492,img_00102.jpg
0.35009050369262695,0.03648735210299492,0.012656467966735363,0.009424624964594841,0.40603718161582947,0.06618988513946533,0.015711074694991112,0.10340294986963272,img_00103.jpg
0.7556053996086121,0.030520841479301453,0.00855387095361948,0.010101576335728168,0.057299453765153885,0.048523664474487305,0.015881121158599854,0.07351406663656235,img_00109.jpg
0.11132092028856277,0.0065117496997118,0.0019414039561524987,0.00021555066632572562,0.8560395240783691,0.00017104418657254428,1.8555116184870712e-05,0.02378111518919468,img_00119.jpg
