ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.3005109429359436,0.06230635568499565,0.025309571996331215,0.011977612972259521,0.1825341433286667,0.047696251422166824,0.02950005605816841,0.34016501903533936,img_00005.jpg
0.3746735453605652,0.042030833661556244,0.023975105956196785,0.015592889860272408,0.09362691640853882,0.06555843353271484,0.038626618683338165,0.34591564536094666,img_00007.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00009.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00018.jpg
0.3739798665046692,0.04217050224542618,0.024027559906244278,0.015561546199023724,0.09392563998699188,0.06542538851499557,0.038572050631046295,0.3463374376296997,img_00027.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00030.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00040.jpg
0.37461036443710327,0.042029257863759995,0.024010151624679565,0.01554914005100727,0.0935460701584816,0.06563150882720947,0.03845585882663727,0.3461676836013794,img_00046.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00053.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00071.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00075.jpg
0.37449342012405396,0.042059093713760376,0.023984747007489204,0.015588738024234772,0.09365344792604446,0.06559008359909058,0.038619063794612885,0.34601137042045593,img_00102.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00103.jpg
0.3768004775047302,0.04012387990951538,0.02366527169942856,0.014466007240116596,0.09684493392705917,0.06133211404085159,0.03542543947696686,0.3513418436050415,img_00109.jpg
0.3126154839992523,0.05613300949335098,0.02419785037636757,0.012159595265984535,0.1684674620628357,0.04885086417198181,0.030899113044142723,0.3466765880584717,img_00119.jpg
0.37454482913017273,0.042057860642671585,0.02399633638560772,0.015596689656376839,0.09361910820007324,0.06556366384029388,0.03863923251628876,0.34598225355148315,img_00120.jpg
0.37452414631843567,0.04204876348376274,0.02403177134692669,0.015611824579536915,0.0934709906578064,0.06565602123737335,0.03858993202447891,0.34606653451919556,img_00125.jpg
0.341049462556839,0.04294196143746376,0.03504374995827675,0.013999308459460735,0.08686603605747223,0.0628739669919014,0.030765678733587265,0.3864598274230957,img_00128.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00129.jpg
0.3703683614730835,0.04385202005505562,0.02408813312649727,0.014707623049616814,0.09951827675104141,0.06167895719408989,0.0378112867474556,0.34797531366348267,img_00133.jpg
0.3745574653148651,0.04205205664038658,0.02399752102792263,0.015594711527228355,0.09360656887292862,0.06558682024478912,0.03863675147294998,0.345968097448349,img_00138.jpg
0.3308565318584442,0.05774541571736336,0.02740156650543213,0.01263619214296341,0.13867472112178802,0.05060030147433281,0.03224080801010132,0.34984439611434937,img_00141.jpg
