ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.4451906681060791,0.05391599237918854,0.03215204179286957,0.019030770286917686,0.12826412916183472,0.07917378097772598,0.046990782022476196,0.19528186321258545,img_00005.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00007.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00009.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00018.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00027.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00030.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00040.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00046.jpg
0.4451899230480194,0.05391618236899376,0.03215267136693001,0.019031209871172905,0.1282636970281601,0.07917346060276031,0.046991098672151566,0.19528178870677948,img_00053.jpg
0.44518956542015076,0.053916286677122116,0.03215290233492851,0.019031373783946037,0.12826354801654816,0.07917337864637375,0.04699120298027992,0.1952817291021347,img_00071.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00075.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00102.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00103.jpg
0.4451897144317627,0.05391619727015495,0.032152850180864334,0.019031332805752754,0.12826354801654816,0.07917334884405136,0.046991199254989624,0.19528178870677948,img_00109.jpg
0.4451899528503418,0.05391617491841316,0.03215264901518822,0.01903119497001171,0.1282637119293213,0.0791734829545021,0.04699109122157097,0.19528180360794067,img_00119.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00120.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00125.jpg
0.44519054889678955,0.05391577258706093,0.03215239942073822,0.01903105527162552,0.1282636523246765,0.07917334139347076,0.04699111357331276,0.19528208673000336,img_00128.jpg
0.4451897144317627,0.05391624942421913,0.03215278685092926,0.01903129182755947,0.12826363742351532,0.07917343080043793,0.046991150826215744,0.1952817440032959,img_00129.jpg
