ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.3051079511642456,0.03579425811767578,0.022528663277626038,0.01348306704312563,0.40910688042640686,0.05282370373606682,0.030662724748253822,0.13049274682998657,img_00005.jpg
0.5698041319847107,0.04181547090411186,0.024540305137634277,0.01567126251757145,0.0933232307434082,0.06697104126214981,0.03210830315947533,0.15576623380184174,img_00007.jpg
0.47524845600128174,0.05640266463160515,0.029735514894127846,0.022740565240383148,0.10561930388212204,0.09031090885400772,0.042345479130744934,0.17759709060192108,img_00009.jpg
0.5871993899345398,0.03942472115159035,0.023566819727420807,0.014712815172970295,0.09003110975027084,0.06252870708703995,0.03134077414870262,0.15119569003582,img_00018.jpg
0.46021541953086853,0.05401611328125,0.02871849201619625,0.019453832879662514,0.09574560075998306,0.08665022999048233,0.059585198760032654,0.19561515748500824,img_00027.jpg
0.5439236164093018,0.04508828744292259,0.024993494153022766,0.016776667907834053,0.09949956089258194,0.07253370434045792,0.03337937965989113,0.16380523145198822,img_00030.jpg
0.5802789330482483,0.038762155920267105,0.023102277889847755,0.014505994506180286,0.08893560618162155,0.06259890645742416,0.0320935994386673,0.15972253680229187,img_00040.jpg
0.6073710918426514,0.0372016467154026,0.02282116375863552,0.013835135847330093,0.0864235982298851,0.05783941224217415,0.030791521072387695,0.14371638000011444,img_00046.jpg
0.6371806263923645,0.03553597629070282,0.022530704736709595,0.013482877053320408,0.07863827794790268,0.052863165736198425,0.030662590637803078,0.12910579144954681,img_00053.jpg
0.47524845600128174,0.05640266463160515,0.029735514894127846,0.022740565240383148,0.10561930388212204,0.09031090885400772,0.042345479130744934,0.17759709060192108,img_00071.jpg
0.5377609133720398,0.04505917429924011,0.026692474260926247,0.017714591696858406,0.0969107374548912,0.07731720060110092,0.03495302423834801,0.1635919064283371,img_00075.jpg
0.5767857432365417,0.039773862808942795,0.023457065224647522,0.014985966496169567,0.09207572788000107,0.06429577618837357,0.031749024987220764,0.1568768322467804,img_00102.jpg
