ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00005.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00007.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00009.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00018.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00027.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00030.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00040.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00046.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00053.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00071.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00075.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00102.jpg
0.46888551115989685,0.05180375277996063,0.029916400089859962,0.018387334421277046,0.11749850958585739,0.08733261376619339,0.042416781187057495,0.18375904858112335,img_00103.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00109.jpg
0.46622684597969055,0.049116384238004684,0.02854950726032257,0.018215568736195564,0.1310930699110031,0.082901231944561,0.039463505148887634,0.18443386256694794,img_00119.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00120.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00125.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00128.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00129.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00133.jpg
0.46846556663513184,0.04987553134560585,0.029287412762641907,0.01713578589260578,0.11665117740631104,0.0789850652217865,0.03908004239201546,0.200519397854805,img_00138.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00141.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00152.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00161.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00164.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00170.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00171.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00172.jpg
0.4336536228656769,0.05589289590716362,0.03272583708167076,0.0197016391903162,0.11844708770513535,0.08078140020370483,0.04950818046927452,0.2092893123626709,img_00175.jpg
